BuildTreeFromTemplateTime,ChunkId,ChunkSize,Compressor,File,MatchTemplateTime,Original Compress Time,Original Decompress Time,Original Size,Original Size Compreseed,Prep: Total compressed size,Prep: Total compression time,Prep: Total decompression time,PreprocessingTime,TemplateSize,UniqueNumTemplates,UniqueNumVariables,VariableSize
6.73241,48,256K,deflate,Thunderbird,9.907616,0.059186,0.043899,262076,14714.0,38374.0,8.457457,8.394995,10.267646,97112,15,109,37450
6.73241,48,256K,lz4,Thunderbird,9.907616,0.040398,0.04162,262076,25608.0,33345.0,7.918572,7.921785,10.267646,97112,15,109,37450
6.73241,49,256K,gzip,Thunderbird,110.742097,0.043003,0.041613,262047,21797.0,31571.0,15.366407,15.368765,111.116269,111689,35,85,26017
6.73241,49,256K,deflate,Thunderbird,110.742097,0.059168,0.045034,262047,20855.0,71586.0,16.577123,16.542644,111.116269,111689,35,85,26017
6.73241,49,256K,lz4,Thunderbird,110.742097,0.041452,0.041373,262047,37422.0,52749.0,15.353512,15.42477,111.116269,111689,35,85,26017
6.73241,50,256K,gzip,Thunderbird,17.541642,0.041409,0.041464,262009,13924.0,20914.0,12.51457,12.495941,17.908731,101136,28,105,34931
6.73241,50,256K,deflate,Thunderbird,17.541642,0.06051,0.044661,262009,13970.0,53825.0,13.414752,13.444289,17.908731,101136,28,105,34931
6.73241,50,256K,lz4,Thunderbird,17.541642,0.040412,0.040453,262009,23754.0,35097.0,12.527841,12.545029,17.908731,101136,28,105,34931
6.73241,51,256K,gzip,Thunderbird,3.620856,0.043837,0.042398,262072,25713.0,29076.0,9.581584,9.583508,4.001635,74238,31,53,27006
6.73241,51,256K,deflate,Thunderbird,3.620856,0.059151,0.044665,262072,23551.0,52269.0,10.339291,10.306724,4.001635,74238,31,53,27006
6.73241,51,256K,lz4,Thunderbird,3.620856,0.047178,0.040755,262072,43486.0,52932.0,9.659094,9.653034,4.001635,74238,31,53,27006
6.73241,52,256K,gzip,Thunderbird,3.052959,0.043029,0.042128,262080,19395.0,22706.0,7.98732,7.984777,3.420648,93299,21,55,34299
6.73241,52,256K,deflate,Thunderbird,3.052959,0.058179,0.044596,262080,19153.0,42822.0,8.569686,8.547133,3.420648,93299,21,55,34299
6.73241,52,256K,lz4,Thunderbird,3.052959,0.040257,0.0411,262080,32309.0,41936.0,8.084952,8.037049,3.420648,93299,21,55,34299
6.73241,53,256K,gzip,Thunderbird,6.1873,0.04329,0.04126,262063,23353.0,42532.0,24.138261,24.138333,6.578593,88482,50,275,33409
6.73241,53,256K,deflate,Thunderbird,6.1873,0.060554,0.04348,262063,22513.0,104798.0,26.064498,26.084023,6.578593,88482,50,275,33409
6.73241,53,256K,lz4,Thunderbird,6.1873,0.042512,0.042335,262063,38966.0,62524.0,24.185511,24.222368,6.578593,88482,50,275,33409
6.73241,54,256K,gzip,Thunderbird,108.351658,0.04206,0.041511,261916,20276.0,129218.0,127.031908,127.017393,108.835499,116565,112,289,41568
6.73241,54,256K,deflate,Thunderbird,108.351658,0.059169,0.043566,261916,20497.0,450318.0,143.203954,143.212341,108.835499,116565,112,289,41568
6.73241,54,256K,lz4,Thunderbird,108.351658,0.041532,0.043043,261916,32850.0,104954.0,127.389876,127.439379,108.835499,116565,112,289,41568
6.73241,55,256K,gzip,Thunderbird,7.51788,0.041785,0.04233,262112,13776.0,45728.0,37.789633,37.811532,7.927837,63132,58,263,112097
6.73241,55,256K,deflate,Thunderbird,7.51788,0.05575,0.043452,262112,13738.0,144957.0,41.227417,41.323884,7.927837,63132,58,263,112097
6.73241,55,256K,lz4,Thunderbird,7.51788,0.041286,0.040279,262112,23187.0,49967.0,37.900272,37.819342,7.927837,63132,58,263,112097
6.73241,56,256K,gzip,Thunderbird,64.347458,0.041569,0.041986,262084,11429.0,33090.0,21.403774,21.393796,64.729054,86109,23,131,79607
6.73241,56,256K,deflate,Thunderbird,64.347458,0.053802,0.043337,262084,11710.0,90364.0,23.181304,23.143239,64.729054,86109,23,131,79607
6.73241,56,256K,lz4,Thunderbird,64.347458,0.041711,0.042271,262084,19403.0,51626.0,21.482131,21.487044,64.729054,86109,23,131,79607
6.73241,73,256K,gzip,Thunderbird,0.661918,0.043349,0.041596,262132,24540.0,33978.0,16.070501,16.069325,1.053478,71561,42,90,26982
6.73241,73,256K,deflate,Thunderbird,0.661918,0.05836,0.044448,262132,22834.0,75048.0,17.227795,17.19447,1.053478,71561,42,90,26982
6.73241,73,256K,lz4,Thunderbird,0.661918,0.041148,0.041989,262132,42300.0,55177.0,16.080098,16.052434,1.053478,71561,42,90,26982
